true_key,true_condition,pred_key,pred_condition,confidence,exact_correct,group_correct
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.616,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.587,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.533,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.633,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.676,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.597,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.532,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.613,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.588,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.733,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.673,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.635,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.67,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.507,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.558,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.498,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.574,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.595,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.585,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.664,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.607,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.602,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.494,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.505,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.595,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.543,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.57,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.696,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.609,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.587,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.551,1,1
rage_cortisol,Rage / Cortisol Spike,prostate_cancer,Prostate Cancer,0.489,0,0
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.529,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.675,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.611,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.575,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.615,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.636,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.603,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.551,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.666,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.591,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.572,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.639,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.645,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.643,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.694,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.474,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.546,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.563,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.594,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.656,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.633,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.586,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.561,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.573,1,1
rage_cortisol,Rage / Cortisol Spike,ketoacidosis,Ketoacidosis,0.518,0,0
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.645,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.593,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.547,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.692,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.556,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.523,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.628,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.731,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.734,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.645,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.59,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.53,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.574,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.58,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.567,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.655,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.66,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.678,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.656,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.647,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.668,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.629,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.528,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.671,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.697,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.601,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.552,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.621,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.691,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.59,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.654,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.605,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.592,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.708,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.595,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.518,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.657,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.685,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.635,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.628,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.593,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.552,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.715,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.509,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.698,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.68,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.592,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.641,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.61,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.51,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.678,1,1
rage_cortisol,Rage / Cortisol Spike,rage_cortisol,Rage / Cortisol Spike,0.503,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.679,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.566,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.595,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.674,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.635,1,1
depressive_spiral,Depressive Spiral,rage_cortisol,Rage / Cortisol Spike,0.483,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.656,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.601,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.693,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.691,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.718,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.56,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.638,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.616,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.558,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.589,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.616,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.589,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.542,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.57,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.662,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.666,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.641,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.703,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.677,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.579,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.69,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.598,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.556,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.629,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.649,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.661,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.538,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.482,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.593,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.552,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.489,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.698,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.595,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.572,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.621,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.612,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.508,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.51,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.613,1,1
depressive_spiral,Depressive Spiral,ketoacidosis,Ketoacidosis,0.545,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.551,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.589,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.518,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.625,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.672,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.577,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.69,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.686,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.618,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.665,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.559,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.584,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.5,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.658,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.58,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.652,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.571,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.647,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.524,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.547,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.639,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.562,1,1
depressive_spiral,Depressive Spiral,rage_cortisol,Rage / Cortisol Spike,0.624,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.716,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.558,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.669,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.69,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.599,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.62,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.61,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.671,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.507,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.594,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.621,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.737,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.547,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.591,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.643,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.686,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.655,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.629,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.526,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.659,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.711,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.594,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.751,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.553,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.493,1,1
depressive_spiral,Depressive Spiral,ketoacidosis,Ketoacidosis,0.619,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.592,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.69,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.596,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.574,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.49,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.603,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.559,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.754,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.574,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.696,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.575,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.639,1,1
depressive_spiral,Depressive Spiral,ketoacidosis,Ketoacidosis,0.499,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.598,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.581,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.603,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.561,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.549,1,1
depressive_spiral,Depressive Spiral,rage_cortisol,Rage / Cortisol Spike,0.659,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.537,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.605,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.519,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.667,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.497,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.658,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.642,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.558,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.651,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.62,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.653,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.496,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.694,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.765,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.489,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.607,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.679,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.672,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.653,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.589,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.527,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.649,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.463,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.573,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.691,1,1
depressive_spiral,Depressive Spiral,rage_cortisol,Rage / Cortisol Spike,0.663,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.658,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.674,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.611,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.575,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.503,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.547,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.527,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.643,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.639,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.711,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.679,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.676,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.648,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.617,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.515,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.657,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.604,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.57,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.523,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.613,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.574,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.679,1,1
depressive_spiral,Depressive Spiral,rage_cortisol,Rage / Cortisol Spike,0.65,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.564,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.57,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.569,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.598,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.545,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.594,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.689,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.561,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.542,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.674,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.619,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.722,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.717,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.587,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.664,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.585,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.659,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.717,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.585,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.589,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.765,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.561,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.558,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.627,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.508,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.519,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.672,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.672,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.653,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.687,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.512,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.591,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.59,1,1
depressive_spiral,Depressive Spiral,ketoacidosis,Ketoacidosis,0.63,0,0
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.571,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.601,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.666,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.506,1,1
depressive_spiral,Depressive Spiral,depressive_spiral,Depressive Spiral,0.573,1,1
